user_id,experiment_name,experiment_group
3903,restriction_test,A
3904,restriction_test,A
3905,restriction_test,A
3906,restriction_test,A
3907,restriction_test,B
3908,restriction_test,B
3909,restriction_test,B
3910,restriction_test,B
3911,restriction_test,A
3912,restriction_test,B
3913,restriction_test,B
3914,restriction_test,A
3915,restriction_test,A
3916,restriction_test,A
3917,restriction_test,B
3918,restriction_test,A
3919,restriction_test,B
3920,restriction_test,B
3921,restriction_test,A
3922,restriction_test,B
3923,restriction_test,B
3924,restriction_test,B
3925,restriction_test,B
3926,restriction_test,B
3927,restriction_test,A
3928,restriction_test,B
3929,restriction_test,B
3930,restriction_test,B
3931,restriction_test,A
3932,restriction_test,B
3933,restriction_test,A
3934,restriction_test,A
3935,restriction_test,B
3936,restriction_test,A
3937,restriction_test,A
3938,restriction_test,A
3939,restriction_test,A
3940,restriction_test,B
3941,restriction_test,A
3942,restriction_test,A
3943,restriction_test,B
3944,restriction_test,A
3945,restriction_test,A
3946,restriction_test,A
3947,restriction_test,A
3948,restriction_test,A
3949,restriction_test,B
3950,restriction_test,B
3951,restriction_test,A
3952,restriction_test,A
3953,restriction_test,B
3954,restriction_test,B
3955,restriction_test,A
3956,restriction_test,B
3957,restriction_test,B
3958,restriction_test,B
3959,restriction_test,A
3960,restriction_test,A
3961,restriction_test,A
3962,restriction_test,B
3963,restriction_test,A
3964,restriction_test,B
3965,restriction_test,A
3966,restriction_test,A
3967,restriction_test,B
3968,restriction_test,A
3969,restriction_test,B
3970,restriction_test,A
3971,restriction_test,A
3972,restriction_test,B
3973,restriction_test,B
3974,restriction_test,A
3975,restriction_test,B
3976,restriction_test,A
3977,restriction_test,A
3978,restriction_test,A
3979,restriction_test,B
3980,restriction_test,B
3981,restriction_test,A
3982,restriction_test,A
3983,restriction_test,B
3984,restriction_test,A
3985,restriction_test,A
3986,restriction_test,B
3987,restriction_test,A
3988,restriction_test,B
3989,restriction_test,B
3990,restriction_test,B
3991,restriction_test,A
3992,restriction_test,B
3993,restriction_test,A
3994,restriction_test,B
3995,restriction_test,B
3996,restriction_test,A
3997,restriction_test,B
3998,restriction_test,B
3999,restriction_test,B
4000,restriction_test,A
4001,restriction_test,A
4002,restriction_test,A
4003,restriction_test,B
4004,restriction_test,B
4005,restriction_test,A
4006,restriction_test,B
4007,restriction_test,B
4008,restriction_test,A
4009,restriction_test,B
4010,restriction_test,B
4011,restriction_test,A
4012,restriction_test,B
4013,restriction_test,B
4014,restriction_test,B
4015,restriction_test,B
4016,restriction_test,B
4017,restriction_test,B
4018,restriction_test,B
4019,restriction_test,B
4020,restriction_test,B
4021,restriction_test,B
4022,restriction_test,B
4023,restriction_test,A
4024,restriction_test,B
4025,restriction_test,A
4026,restriction_test,B
4027,restriction_test,B
4028,restriction_test,B
4029,restriction_test,A
4030,restriction_test,B
4031,restriction_test,A
4032,restriction_test,B
4033,restriction_test,A
4034,restriction_test,B
4035,restriction_test,A
4036,restriction_test,A
4037,restriction_test,A
4038,restriction_test,B
4039,restriction_test,B
4040,restriction_test,A
4041,restriction_test,A
4042,restriction_test,A
4043,restriction_test,A
4044,restriction_test,B
4045,restriction_test,B
4046,restriction_test,B
4047,restriction_test,B
4048,restriction_test,A
4049,restriction_test,B
4050,restriction_test,B
4051,restriction_test,A
4052,restriction_test,A
4053,restriction_test,B
4054,restriction_test,A
4055,restriction_test,B
4056,restriction_test,B
4057,restriction_test,A
4058,restriction_test,B
4059,restriction_test,A
4060,restriction_test,B
4061,restriction_test,A
4062,restriction_test,A
4063,restriction_test,A
4064,restriction_test,A
4065,restriction_test,A
4066,restriction_test,A
4067,restriction_test,B
4068,restriction_test,A
4069,restriction_test,B
4070,restriction_test,A
4071,restriction_test,A
4072,restriction_test,A
4073,restriction_test,B
4074,restriction_test,A
4075,restriction_test,B
4076,restriction_test,B
4077,restriction_test,A
4078,restriction_test,A
4079,restriction_test,B
4080,restriction_test,A
4081,restriction_test,B
4082,restriction_test,A
4083,restriction_test,B
4084,restriction_test,B
4085,restriction_test,B
4086,restriction_test,A
4087,restriction_test,B
4088,restriction_test,B
4089,restriction_test,B
4090,restriction_test,A
4091,restriction_test,A
4092,restriction_test,B
4093,restriction_test,B
4094,restriction_test,B
4095,restriction_test,A
4096,restriction_test,B
4097,restriction_test,B
4098,restriction_test,A
4099,restriction_test,A
4100,restriction_test,B
4101,restriction_test,B
4102,restriction_test,A
4103,restriction_test,B
4104,restriction_test,A
4105,restriction_test,A
4106,restriction_test,A
4107,restriction_test,B
4108,restriction_test,B
4109,restriction_test,B
4110,restriction_test,A
4111,restriction_test,B
4112,restriction_test,A
4113,restriction_test,B
4114,restriction_test,B
4115,restriction_test,A
4116,restriction_test,B
4117,restriction_test,A
4118,restriction_test,A
4119,restriction_test,A
4120,restriction_test,B
4121,restriction_test,A
4122,restriction_test,B
4123,restriction_test,A
4124,restriction_test,A
4125,restriction_test,A
4126,restriction_test,A
4127,restriction_test,B
4128,restriction_test,A
4129,restriction_test,A
4130,restriction_test,B
4131,restriction_test,A
4132,restriction_test,A
4133,restriction_test,A
4134,restriction_test,B
4135,restriction_test,B
4136,restriction_test,B
4137,restriction_test,B
4138,restriction_test,B
4139,restriction_test,B
4140,restriction_test,A
4141,restriction_test,A
4142,restriction_test,B
4143,restriction_test,B
4144,restriction_test,A
4145,restriction_test,B
4146,restriction_test,B
4147,restriction_test,A
4148,restriction_test,B
4149,restriction_test,A
4150,restriction_test,A
4151,restriction_test,A
4152,restriction_test,B
4153,restriction_test,A
4154,restriction_test,B
4155,restriction_test,B
4156,restriction_test,B
4157,restriction_test,B
4158,restriction_test,B
4159,restriction_test,B
4160,restriction_test,B
4161,restriction_test,A
4162,restriction_test,A
4163,restriction_test,A
4164,restriction_test,A
4165,restriction_test,B
4166,restriction_test,B
4167,restriction_test,A
4168,restriction_test,A
4169,restriction_test,B
4170,restriction_test,A
4171,restriction_test,B
4172,restriction_test,B
4173,restriction_test,A
4174,restriction_test,A
4175,restriction_test,A
4176,restriction_test,A
4177,restriction_test,B
4178,restriction_test,A
4179,restriction_test,A
4180,restriction_test,B
4181,restriction_test,B
4182,restriction_test,B
4183,restriction_test,B
4184,restriction_test,B
4185,restriction_test,B
4186,restriction_test,A
4187,restriction_test,B
4188,restriction_test,A
4189,restriction_test,A
4190,restriction_test,B
4191,restriction_test,B
4192,restriction_test,B
4193,restriction_test,B
4194,restriction_test,A
4195,restriction_test,B
4196,restriction_test,B
4197,restriction_test,A
4198,restriction_test,B
4199,restriction_test,B
4200,restriction_test,A
4201,restriction_test,A
4202,restriction_test,B
4203,restriction_test,A
4204,restriction_test,B
4205,restriction_test,B
4206,restriction_test,A
4207,restriction_test,A
4208,restriction_test,A
4209,restriction_test,A
4210,restriction_test,B
4211,restriction_test,B
4212,restriction_test,B
4213,restriction_test,A
4214,restriction_test,B
4215,restriction_test,A
4216,restriction_test,A
4217,restriction_test,A
4218,restriction_test,A
4219,restriction_test,B
4220,restriction_test,B
4221,restriction_test,A
4222,restriction_test,B
4223,restriction_test,A
4224,restriction_test,B
4225,restriction_test,B
4226,restriction_test,B
4227,restriction_test,A
4228,restriction_test,A
4229,restriction_test,B
4230,restriction_test,B
4231,restriction_test,B
4232,restriction_test,A
4233,restriction_test,B
4234,restriction_test,B
4235,restriction_test,A
4236,restriction_test,B
4237,restriction_test,B
4238,restriction_test,B
4239,restriction_test,B
4240,restriction_test,A
4241,restriction_test,B
4242,restriction_test,B
4243,restriction_test,A
4244,restriction_test,A
4245,restriction_test,B
4246,restriction_test,A
4247,restriction_test,A
4248,restriction_test,A
4249,restriction_test,B
4250,restriction_test,A
4251,restriction_test,A
4252,restriction_test,A
4253,restriction_test,B
4254,restriction_test,A
4255,restriction_test,B
4256,restriction_test,B
4257,restriction_test,A
4258,restriction_test,B
4259,restriction_test,B
4260,restriction_test,B
4261,restriction_test,B
4262,restriction_test,A
4263,restriction_test,B
4264,restriction_test,B
4265,restriction_test,A
4266,restriction_test,B
4267,restriction_test,A
4268,restriction_test,A
4269,restriction_test,A
4270,restriction_test,A
4271,restriction_test,A
4272,restriction_test,B
4273,restriction_test,B
4274,restriction_test,A
4275,restriction_test,B
4276,restriction_test,A
4277,restriction_test,B
4278,restriction_test,B
4279,restriction_test,A
4280,restriction_test,A
4281,restriction_test,B
4282,restriction_test,A
4283,restriction_test,B
4284,restriction_test,B
4285,restriction_test,B
4286,restriction_test,B
4287,restriction_test,B
4288,restriction_test,B
4289,restriction_test,A
4290,restriction_test,B
4291,restriction_test,A
4292,restriction_test,B
4293,restriction_test,B
4294,restriction_test,B
4295,restriction_test,B
4296,restriction_test,A
4297,restriction_test,A
4298,restriction_test,A
4299,restriction_test,B
4300,restriction_test,B
4301,restriction_test,B
4302,restriction_test,A
4303,restriction_test,A
4304,restriction_test,B
4305,restriction_test,B
4306,restriction_test,A
4307,restriction_test,A
4308,restriction_test,B
4309,restriction_test,A
4310,restriction_test,A
4311,restriction_test,A
4312,restriction_test,B
4313,restriction_test,B
4314,restriction_test,A
4315,restriction_test,B
4316,restriction_test,B
4317,restriction_test,B
4318,restriction_test,A
4319,restriction_test,B
4320,restriction_test,A
4321,restriction_test,B
4322,restriction_test,B
4323,restriction_test,B
4324,restriction_test,A
4325,restriction_test,A
4326,restriction_test,B
4327,restriction_test,B
4328,restriction_test,B
4329,restriction_test,A
4330,restriction_test,A
4331,restriction_test,B
4332,restriction_test,A
4333,restriction_test,B
4334,restriction_test,A
4335,restriction_test,B
4336,restriction_test,B
4337,restriction_test,B
4338,restriction_test,B
4339,restriction_test,B
4340,restriction_test,A
4341,restriction_test,A
4342,restriction_test,A
4343,restriction_test,B
4344,restriction_test,A
4345,restriction_test,A
4346,restriction_test,B
4347,restriction_test,B
4348,restriction_test,B
4349,restriction_test,B
4350,restriction_test,A
4351,restriction_test,B
4352,restriction_test,B
4353,restriction_test,B
4354,restriction_test,B
4355,restriction_test,A
4356,restriction_test,B
4357,restriction_test,A
4358,restriction_test,B
4359,restriction_test,A
4360,restriction_test,B
4361,restriction_test,B
4362,restriction_test,B
4363,restriction_test,B
4364,restriction_test,B
4365,restriction_test,B
4366,restriction_test,B
4367,restriction_test,A
4368,restriction_test,A
4369,restriction_test,B
4370,restriction_test,A
4371,restriction_test,A
4372,restriction_test,A
4373,restriction_test,B
4374,restriction_test,B
4375,restriction_test,B
4376,restriction_test,B
4377,restriction_test,A
4378,restriction_test,B
4379,restriction_test,A
4380,restriction_test,B
4381,restriction_test,B
4382,restriction_test,B
4383,restriction_test,A
4384,restriction_test,B
4385,restriction_test,A
4386,restriction_test,B
4387,restriction_test,A
4388,restriction_test,B
4389,restriction_test,A
4390,restriction_test,B
4391,restriction_test,B
4392,restriction_test,B
4393,restriction_test,B
4394,restriction_test,B
4395,restriction_test,B
4396,restriction_test,A
4397,restriction_test,A
4398,restriction_test,B
4399,restriction_test,A
4400,restriction_test,A
4401,restriction_test,B
4402,restriction_test,A
4403,restriction_test,B
4404,restriction_test,B
4405,restriction_test,A
4406,restriction_test,B
4407,restriction_test,A
4408,restriction_test,B
4409,restriction_test,A
4410,restriction_test,B
4411,restriction_test,B
4412,restriction_test,A
4413,restriction_test,A
4414,restriction_test,B
4415,restriction_test,B
4416,restriction_test,B
4417,restriction_test,B
4418,restriction_test,A
4419,restriction_test,A
4420,restriction_test,A
4421,restriction_test,B
4422,restriction_test,A
4423,restriction_test,A
4424,restriction_test,B
4425,restriction_test,A
4426,restriction_test,B
4427,restriction_test,A
4428,restriction_test,B
4429,restriction_test,B
4430,restriction_test,A
4431,restriction_test,B
4432,restriction_test,B
4433,restriction_test,B
4434,restriction_test,A
4435,restriction_test,A
4436,restriction_test,B
4437,restriction_test,B
4438,restriction_test,B
4439,restriction_test,B
4440,restriction_test,B
4441,restriction_test,A
4442,restriction_test,B
4443,restriction_test,B
4444,restriction_test,B
4445,restriction_test,B
4446,restriction_test,A
4447,restriction_test,A
4448,restriction_test,A
4449,restriction_test,B
4450,restriction_test,B
4451,restriction_test,B
4452,restriction_test,B
4453,restriction_test,A
4454,restriction_test,B
4455,restriction_test,A
4456,restriction_test,B
4457,restriction_test,A
4458,restriction_test,A
4459,restriction_test,A
4460,restriction_test,A
4461,restriction_test,A
4462,restriction_test,B
4463,restriction_test,B
4464,restriction_test,A
4465,restriction_test,A
4466,restriction_test,B
4467,restriction_test,A
4468,restriction_test,B
4469,restriction_test,A
4470,restriction_test,B
4471,restriction_test,A
4472,restriction_test,B
4473,restriction_test,B
4474,restriction_test,A
4475,restriction_test,B
4476,restriction_test,A
4477,restriction_test,B
4478,restriction_test,B
4479,restriction_test,B
4480,restriction_test,A
4481,restriction_test,A
4482,restriction_test,A
4483,restriction_test,B
4484,restriction_test,A
4485,restriction_test,B
4486,restriction_test,A
4487,restriction_test,B
4488,restriction_test,A
4489,restriction_test,A
4490,restriction_test,B
4491,restriction_test,A
4492,restriction_test,A
4493,restriction_test,A
4494,restriction_test,B
4495,restriction_test,B
4496,restriction_test,A
4497,restriction_test,A
4498,restriction_test,B
4499,restriction_test,B
4500,restriction_test,B
4501,restriction_test,B
4502,restriction_test,B
4503,restriction_test,B
4504,restriction_test,A
4505,restriction_test,B
4506,restriction_test,B
4507,restriction_test,A
4508,restriction_test,A
4509,restriction_test,B
4510,restriction_test,A
4511,restriction_test,B
4512,restriction_test,A
4513,restriction_test,A
4514,restriction_test,A
4515,restriction_test,A
4516,restriction_test,B
4517,restriction_test,A
4518,restriction_test,A
4519,restriction_test,A
4520,restriction_test,B
4521,restriction_test,A
4522,restriction_test,B
4523,restriction_test,B
4524,restriction_test,A
4525,restriction_test,A
4526,restriction_test,B
4527,restriction_test,B
4528,restriction_test,A
4529,restriction_test,B
4530,restriction_test,A
4531,restriction_test,A
4532,restriction_test,A
4533,restriction_test,B
4534,restriction_test,A
4535,restriction_test,A
4536,restriction_test,A
4537,restriction_test,A
4538,restriction_test,A
4539,restriction_test,A
4540,restriction_test,A
4541,restriction_test,A
4542,restriction_test,B
4543,restriction_test,B
4544,restriction_test,B
4545,restriction_test,A
4546,restriction_test,B
4547,restriction_test,A
4548,restriction_test,B
4549,restriction_test,B
4550,restriction_test,A
4551,restriction_test,B
4552,restriction_test,B
4553,restriction_test,A
4554,restriction_test,B
4555,restriction_test,B
4556,restriction_test,A
4557,restriction_test,B
4558,restriction_test,A
4559,restriction_test,B
4560,restriction_test,B
4561,restriction_test,B
4562,restriction_test,A
4563,restriction_test,A
4564,restriction_test,B
4565,restriction_test,B
4566,restriction_test,A
4567,restriction_test,B
4568,restriction_test,A
4569,restriction_test,A
4570,restriction_test,A
4571,restriction_test,B
4572,restriction_test,A
4573,restriction_test,A
4574,restriction_test,B
4575,restriction_test,A
4576,restriction_test,B
4577,restriction_test,B
4578,restriction_test,B
4579,restriction_test,B
4580,restriction_test,B
4581,restriction_test,B
4582,restriction_test,A
4583,restriction_test,B
4584,restriction_test,B
4585,restriction_test,B
4586,restriction_test,A
4587,restriction_test,A
4588,restriction_test,B
4589,restriction_test,B
4590,restriction_test,A
4591,restriction_test,B
4592,restriction_test,B
4593,restriction_test,A
4594,restriction_test,A
4595,restriction_test,A
4596,restriction_test,A
4597,restriction_test,A
4598,restriction_test,B
4599,restriction_test,B
4600,restriction_test,A
4601,restriction_test,A
4602,restriction_test,B
4603,restriction_test,B
4604,restriction_test,A
4605,restriction_test,B
4606,restriction_test,B
4607,restriction_test,B
4608,restriction_test,B
4609,restriction_test,A
4610,restriction_test,B
4611,restriction_test,B
4612,restriction_test,B
4613,restriction_test,A
4614,restriction_test,B
4615,restriction_test,A
4616,restriction_test,A
4617,restriction_test,B
4618,restriction_test,A
4619,restriction_test,A
4620,restriction_test,A
4621,restriction_test,A
4622,restriction_test,B
4623,restriction_test,B
4624,restriction_test,A
4625,restriction_test,B
4626,restriction_test,A
4627,restriction_test,A
4628,restriction_test,B
4629,restriction_test,A
4630,restriction_test,B
4631,restriction_test,B
4632,restriction_test,A
4633,restriction_test,B
4634,restriction_test,B
4635,restriction_test,B
4636,restriction_test,B
4637,restriction_test,A
4638,restriction_test,B
4639,restriction_test,A
4640,restriction_test,B
4641,restriction_test,A
4642,restriction_test,A
4643,restriction_test,A
4644,restriction_test,B
4645,restriction_test,A
4646,restriction_test,A
4647,restriction_test,A
4648,restriction_test,B
4649,restriction_test,B
4650,restriction_test,B
4651,restriction_test,A
4652,restriction_test,A
4653,restriction_test,A
4654,restriction_test,A
4655,restriction_test,B
4656,restriction_test,B
4657,restriction_test,A
4658,restriction_test,B
4659,restriction_test,B
4660,restriction_test,B
4661,restriction_test,B
4662,restriction_test,B
4663,restriction_test,B
4664,restriction_test,A
4665,restriction_test,A
4666,restriction_test,B
4667,restriction_test,B
4668,restriction_test,B
4669,restriction_test,A
4670,restriction_test,A
4671,restriction_test,B
4672,restriction_test,A
4673,restriction_test,B
4674,restriction_test,A
4675,restriction_test,A
4676,restriction_test,A
4677,restriction_test,A
4678,restriction_test,B
4679,restriction_test,B
4680,restriction_test,B
4681,restriction_test,A
4682,restriction_test,A
4683,restriction_test,A
4684,restriction_test,A
4685,restriction_test,A
4686,restriction_test,B
4687,restriction_test,B
4688,restriction_test,A
4689,restriction_test,B
4690,restriction_test,B
4691,restriction_test,B
4692,restriction_test,A
4693,restriction_test,B
4694,restriction_test,A
4695,restriction_test,A
4696,restriction_test,A
4697,restriction_test,B
4698,restriction_test,B
4699,restriction_test,A
4700,restriction_test,B
4701,restriction_test,A
4702,restriction_test,B
4703,restriction_test,B
4704,restriction_test,B
4705,restriction_test,A
4706,restriction_test,B
4707,restriction_test,B
4708,restriction_test,A
4709,restriction_test,B
4710,restriction_test,A
4711,restriction_test,A
4712,restriction_test,A
4713,restriction_test,B
4714,restriction_test,B
4715,restriction_test,B
4716,restriction_test,B
4717,restriction_test,A
4718,restriction_test,B
4719,restriction_test,B
4720,restriction_test,A
4721,restriction_test,A
4722,restriction_test,A
4723,restriction_test,A
4724,restriction_test,A
4725,restriction_test,B
4726,restriction_test,B
4727,restriction_test,B
4728,restriction_test,A
4729,restriction_test,B
4730,restriction_test,B
4731,restriction_test,B
4732,restriction_test,B
4733,restriction_test,B
4734,restriction_test,A
4735,restriction_test,A
4736,restriction_test,A
4737,restriction_test,B
4738,restriction_test,B
4739,restriction_test,B
4740,restriction_test,B
4741,restriction_test,B
4742,restriction_test,B
4743,restriction_test,A
4744,restriction_test,A
4745,restriction_test,B
4746,restriction_test,A
4747,restriction_test,A
4748,restriction_test,B
4749,restriction_test,A
4750,restriction_test,A
4751,restriction_test,B
4752,restriction_test,B
4753,restriction_test,A
4754,restriction_test,B
4755,restriction_test,B
4756,restriction_test,B
4757,restriction_test,B
4758,restriction_test,A
4759,restriction_test,A
4760,restriction_test,A
4761,restriction_test,A
4762,restriction_test,B
4763,restriction_test,B
4764,restriction_test,A
4765,restriction_test,A
4766,restriction_test,B
4767,restriction_test,B
4768,restriction_test,A
4769,restriction_test,B
4770,restriction_test,B
4771,restriction_test,B
4772,restriction_test,B
4773,restriction_test,A
4774,restriction_test,A
4775,restriction_test,A
4776,restriction_test,A
4777,restriction_test,B
4778,restriction_test,B
4779,restriction_test,B
4780,restriction_test,A
4781,restriction_test,A
4782,restriction_test,B
4783,restriction_test,B
4784,restriction_test,A
4785,restriction_test,A
4786,restriction_test,A
4787,restriction_test,B
4788,restriction_test,A
4789,restriction_test,B
4790,restriction_test,A
4791,restriction_test,A
4792,restriction_test,A
4793,restriction_test,A
4794,restriction_test,A
4795,restriction_test,B
4796,restriction_test,B
4797,restriction_test,A
4798,restriction_test,A
4799,restriction_test,B
4800,restriction_test,B
4801,restriction_test,B
4802,restriction_test,B
4803,restriction_test,A
4804,restriction_test,B
4805,restriction_test,B
4806,restriction_test,A
4807,restriction_test,B
4808,restriction_test,A
4809,restriction_test,B
4810,restriction_test,B
4811,restriction_test,B
4812,restriction_test,B
4813,restriction_test,A
4814,restriction_test,B
4815,restriction_test,B
4816,restriction_test,A
4817,restriction_test,A
4818,restriction_test,B
4819,restriction_test,B
4820,restriction_test,A
4821,restriction_test,B
4822,restriction_test,B
4823,restriction_test,A
4824,restriction_test,A
4825,restriction_test,B
4826,restriction_test,B
4827,restriction_test,A
4828,restriction_test,B
4829,restriction_test,A
4830,restriction_test,A
4831,restriction_test,A
4832,restriction_test,B
4833,restriction_test,A
4834,restriction_test,A
4835,restriction_test,B
4836,restriction_test,A
4837,restriction_test,A
4838,restriction_test,A
4839,restriction_test,A
4840,restriction_test,A
4841,restriction_test,B
4842,restriction_test,A
4843,restriction_test,A
4844,restriction_test,B
4845,restriction_test,B
4846,restriction_test,A
4847,restriction_test,A
4848,restriction_test,A
4849,restriction_test,B
4850,restriction_test,B
4851,restriction_test,A
4852,restriction_test,B
4853,restriction_test,B
4854,restriction_test,A
4855,restriction_test,B
4856,restriction_test,A
4857,restriction_test,B
4858,restriction_test,A
4859,restriction_test,B
4860,restriction_test,B
4861,restriction_test,B
4862,restriction_test,B
4863,restriction_test,A
4864,restriction_test,A
4865,restriction_test,A
4866,restriction_test,B
4867,restriction_test,A
4868,restriction_test,B
4869,restriction_test,A
4870,restriction_test,A
4871,restriction_test,B
4872,restriction_test,A
4873,restriction_test,A
4874,restriction_test,B
4875,restriction_test,A
4876,restriction_test,A
4877,restriction_test,B
4878,restriction_test,A
4879,restriction_test,B
4880,restriction_test,B
4881,restriction_test,A
4882,restriction_test,A
4883,restriction_test,B
4884,restriction_test,A
4885,restriction_test,A
4886,restriction_test,B
4887,restriction_test,A
4888,restriction_test,B
4889,restriction_test,B
4890,restriction_test,B
4891,restriction_test,B
4892,restriction_test,B
4893,restriction_test,B
4894,restriction_test,A
4895,restriction_test,A
4896,restriction_test,B
4897,restriction_test,A
4898,restriction_test,A
4899,restriction_test,B
4900,restriction_test,B
4901,restriction_test,B
4902,restriction_test,A
4903,restriction_test,A
4904,restriction_test,A
4905,restriction_test,B
4906,restriction_test,A
4907,restriction_test,B
4908,restriction_test,B
4909,restriction_test,A
4910,restriction_test,A
4911,restriction_test,A
4912,restriction_test,B
4913,restriction_test,A
4914,restriction_test,B
4915,restriction_test,A
4916,restriction_test,A
4917,restriction_test,A
4918,restriction_test,B
4919,restriction_test,A
4920,restriction_test,A
4921,restriction_test,B
4922,restriction_test,A
4923,restriction_test,B
4924,restriction_test,A
4925,restriction_test,B
4926,restriction_test,A
4927,restriction_test,A
4928,restriction_test,A
4929,restriction_test,A
4930,restriction_test,A
4931,restriction_test,B
4932,restriction_test,B
4933,restriction_test,B
4934,restriction_test,B
4935,restriction_test,A
4936,restriction_test,A
4937,restriction_test,A
4938,restriction_test,A
4939,restriction_test,B
4940,restriction_test,B
4941,restriction_test,B
4942,restriction_test,A
4943,restriction_test,A
4944,restriction_test,B
4945,restriction_test,B
4946,restriction_test,A
4947,restriction_test,A
4948,restriction_test,B
4949,restriction_test,B
4950,restriction_test,A
4951,restriction_test,B
4952,restriction_test,A
4953,restriction_test,B
4954,restriction_test,B
4955,restriction_test,A
4956,restriction_test,B
4957,restriction_test,B
4958,restriction_test,A
4959,restriction_test,A
4960,restriction_test,B
4961,restriction_test,A
4962,restriction_test,B
4963,restriction_test,B
4964,restriction_test,A
4965,restriction_test,B
4966,restriction_test,B
4967,restriction_test,A
4968,restriction_test,B
4969,restriction_test,A
4970,restriction_test,B
4971,restriction_test,A
4972,restriction_test,B
4973,restriction_test,B
4974,restriction_test,A
4975,restriction_test,A
4976,restriction_test,B
4977,restriction_test,A
4978,restriction_test,A
4979,restriction_test,A
4980,restriction_test,A
4981,restriction_test,B
4982,restriction_test,A
4983,restriction_test,B
4984,restriction_test,A
4985,restriction_test,A
4986,restriction_test,A
4987,restriction_test,B
4988,restriction_test,A
4989,restriction_test,B
4990,restriction_test,A
4991,restriction_test,A
4992,restriction_test,A
4993,restriction_test,A
4994,restriction_test,A
4995,restriction_test,B
4996,restriction_test,A
4997,restriction_test,B
4998,restriction_test,A
4999,restriction_test,A
5000,restriction_test,A
