event_id,user_id,event_time,event_type,device_type,geo_location
61524,3963,2025-02-27 00:00:00,signup,,India 
61525,3963,2025-02-28 10:00:00,apply, WEB,US
61526,3963,2025-03-01 23:00:00,LOGOUT,mobile,
61527,3963,2025-03-03 06:00:00,APPLY,Mobile , US
61528,3963,2025-03-03 11:00:00,job_view, WEB, US
61529,3963,2025-03-03 15:00:00,login,web,India
61530,3963,2025-03-03 19:00:00,JOB_VIEW, WEB,India 
61531,3963,2025-03-05 05:00:00,apply,mobile,UK
61532,3963,2025-03-05 15:00:00,apply,mobile, US
61533,3963,2025-03-06 10:00:00,apply,mobile,US
61534,3963,2025-03-07 16:00:00,apply, WEB, US
61535,3963,2025-03-09 05:00:00,job_view, WEB,
61536,3963,2025-03-10 12:00:00,job_view,web,India
61537,3963,2025-03-11 05:00:00,apply,mobile,US
61538,3964,2025-02-23 00:00:00,signup,mobile, US
61539,3964,2025-02-23 03:00:00,login,,India 
61540,3964,2025-02-24 11:00:00,job_view, WEB,UK
61541,3964,2025-02-25 18:00:00,LOGIN,mobile,India 
61542,3964,2025-02-26 03:00:00,job_view, WEB,India
61543,3964,2025-02-26 15:00:00,job_view,mobile,US
61544,3964,2025-02-26 21:00:00,JOB_VIEW,mobile, US
61545,3964,2025-02-27 06:00:00,login,Mobile ,
61546,3964,2025-02-27 12:00:00,apply,mobile,India 
61547,3964,2025-02-28 05:00:00,logout,mobile,
61548,3964,2025-02-28 12:00:00,LOGIN,,
61549,3965,2025-01-31 00:00:00,signup,mobile,
61550,3965,2025-01-31 18:00:00,login,,India
61551,3965,2025-02-01 14:00:00,APPLY,mobile,India 
61552,3965,2025-02-03 01:00:00,apply, WEB,
61553,3965,2025-02-04 05:00:00,LOGIN,web,India
61554,3965,2025-02-05 17:00:00,JOB_VIEW,Mobile ,India
61555,3965,2025-02-07 13:00:00,apply,web, US
61556,3965,2025-02-08 09:00:00,JOB_VIEW,,UK
61557,3965,2025-02-08 13:00:00,login, WEB,India
61558,3965,2025-02-10 11:00:00,LOGOUT,,India 
61559,3965,2025-02-11 05:00:00,job_view, WEB,
61560,3965,2025-02-13 01:00:00,login,web,US
61561,3965,2025-02-13 05:00:00,login,mobile, US
61562,3965,2025-02-15 00:00:00,login,web,India 
61563,3965,2025-02-16 11:00:00,job_view,Mobile ,India
61564,3965,2025-02-18 05:00:00,LOGIN,,
61565,3965,2025-02-19 14:00:00,login,web,India 
61566,3965,2025-02-20 06:00:00,logout,mobile,
61567,3965,2025-02-20 17:00:00,LOGIN,web,India 
61568,3965,2025-02-20 20:00:00,login,,US
61569,3966,2025-01-12 00:00:00,signup,Mobile ,India 
61570,3966,2025-01-12 04:00:00,login, WEB,US
61571,3966,2025-01-14 01:00:00,job_view,,UK
61572,3966,2025-01-15 00:00:00,job_view,web,UK
61573,3966,2025-01-16 07:00:00,job_view, WEB,India
61574,3966,2025-01-17 04:00:00,job_view,Mobile ,India 
61575,3966,2025-01-18 15:00:00,LOGOUT,Mobile , US
61576,3966,2025-01-19 06:00:00,apply,mobile, US
61577,3966,2025-01-20 19:00:00,APPLY,Mobile ,India 
61578,3966,2025-01-22 07:00:00,login,mobile,UK
61579,3966,2025-01-23 12:00:00,login,mobile,India 
61580,3967,2025-01-07 00:00:00,SIGNUP,web,India
61581,3967,2025-01-07 14:00:00,JOB_VIEW,,US
61582,3967,2025-01-09 12:00:00,logout,,UK
61583,3967,2025-01-10 21:00:00,job_view, WEB,India 
61584,3967,2025-01-11 14:00:00,job_view,,UK
61585,3967,2025-01-12 18:00:00,logout,,
61586,3967,2025-01-14 03:00:00,job_view,web, US
61587,3967,,job_view,web,US
61588,3967,2025-01-16 16:00:00,job_view,mobile,India
61589,3967,2025-01-17 04:00:00,JOB_VIEW,mobile,UK
61590,3967,2025-01-18 12:00:00,apply,mobile,US
61591,3967,2025-01-19 03:00:00,apply,Mobile ,
61592,3967,2025-01-20 12:00:00,JOB_VIEW,Mobile ,US
61593,3967,2025-01-21 19:00:00,job_view, WEB,
61594,3967,2025-01-23 02:00:00,job_view,web, US
61595,3967,2025-01-24 18:00:00,LOGIN,mobile, US
61596,3967,2025-01-25 12:00:00,login,web,India
61597,3967,2025-01-27 01:00:00,JOB_VIEW,mobile,UK
61598,3967,2025-01-27 14:00:00,logout,,India
61599,3968,2025-01-11 00:00:00,SIGNUP, WEB,US
61600,3968,2025-01-12 19:00:00,job_view,,US
61601,3968,,job_view,mobile,UK
61602,3968,2025-01-15 03:00:00,login, WEB,India 
61603,3968,2025-01-15 04:00:00,job_view,mobile, US
61604,3968,2025-01-15 19:00:00,job_view,web, US
61605,3968,2025-01-16 13:00:00,logout,Mobile ,UK
61606,3968,2025-01-18 11:00:00,job_view, WEB,India 
61607,3968,2025-01-19 22:00:00,apply,, US
61608,3968,2025-01-21 15:00:00,job_view,mobile,
61609,3968,2025-01-23 08:00:00,JOB_VIEW,mobile, US
61610,3968,2025-01-23 21:00:00,JOB_VIEW,web,India 
61611,3968,2025-01-24 02:00:00,job_view,web,
61612,3968,2025-01-25 09:00:00,job_view,web,US
61613,3968,2025-01-26 16:00:00,LOGOUT, WEB,India 
61614,3968,2025-01-28 02:00:00,job_view,web, US
61615,3969,2025-01-03 00:00:00,signup,mobile, US
61616,3969,2025-01-03 21:00:00,LOGIN,mobile,US
61617,3969,2025-01-05 09:00:00,LOGIN,web,US
61618,3969,2025-01-07 05:00:00,JOB_VIEW,,
61619,3969,,JOB_VIEW,web,India
61620,3969,2025-01-08 02:00:00,login,mobile,US
61621,3969,2025-01-09 07:00:00,job_view,web,India 
61622,3969,2025-01-09 18:00:00,job_view, WEB,India 
61623,3969,2025-01-10 22:00:00,apply,web,India
61624,3969,2025-01-11 13:00:00,login,Mobile ,US
61625,3969,2025-01-12 19:00:00,login,,US
61626,3969,2025-01-13 03:00:00,JOB_VIEW,web,India
61627,3969,2025-01-14 14:00:00,job_view,mobile,India 
61628,3969,2025-01-16 11:00:00,APPLY,mobile,India 
61629,3970,2025-02-09 00:00:00,signup,mobile,UK
61630,3970,2025-02-10 03:00:00,LOGIN,,US
61631,3970,2025-02-11 04:00:00,LOGIN,web,US
61632,3970,2025-02-12 23:00:00,job_view,Mobile ,India
61633,3970,2025-02-13 18:00:00,logout,web,UK
61634,3970,2025-02-14 15:00:00,job_view, WEB, US
61635,3970,2025-02-16 10:00:00,LOGIN,web, US
61636,3970,2025-02-16 12:00:00,JOB_VIEW, WEB,
61637,3970,2025-02-18 03:00:00,apply, WEB, US
61638,3970,2025-02-19 23:00:00,apply,, US
61639,3970,2025-02-21 10:00:00,LOGIN,Mobile ,
61640,3970,2025-02-22 17:00:00,login,mobile,India 
61641,3970,2025-02-24 13:00:00,APPLY,web, US
61642,3970,,apply,,US
61643,3970,2025-02-27 01:00:00,login, WEB,US
61644,3970,2025-02-28 07:00:00,logout,web,US
61645,3970,2025-03-02 03:00:00,JOB_VIEW,Mobile ,UK
61646,3970,2025-03-02 04:00:00,logout,Mobile ,India
61647,3970,2025-03-03 03:00:00,APPLY,Mobile ,US
61648,3970,2025-03-04 18:00:00,apply,,India
61649,3970,2025-03-05 22:00:00,login,Mobile ,India 
61650,3970,2025-03-07 13:00:00,job_view,web,India
61651,3971,2025-02-05 00:00:00,signup,Mobile ,US
61652,3971,2025-02-05 17:00:00,JOB_VIEW,,
61653,3971,2025-02-06 13:00:00,job_view, WEB,
61654,3971,2025-02-07 06:00:00,login,,US
61655,3971,2025-02-07 21:00:00,login,mobile,India
61656,3971,2025-02-09 15:00:00,APPLY,mobile,UK
61657,3971,2025-02-10 03:00:00,apply,Mobile ,UK
61658,3971,2025-02-10 22:00:00,job_view, WEB,UK
61659,3971,2025-02-12 02:00:00,login,web,India
61660,3972,2025-02-24 00:00:00,signup,,
61661,3972,2025-02-24 17:00:00,login,,UK
61662,3972,2025-02-25 14:00:00,LOGIN,web,UK
61663,3972,2025-02-27 10:00:00,JOB_VIEW,,US
61664,3972,2025-02-28 07:00:00,apply,mobile,US
61665,3972,2025-03-01 18:00:00,apply,, US
61666,3972,,login,web,India 
61667,3973,2025-02-21 00:00:00,SIGNUP,Mobile ,India
61668,3973,2025-02-21 03:00:00,LOGIN,, US
61669,3973,2025-02-22 18:00:00,job_view,mobile,
61670,3973,2025-02-23 15:00:00,LOGIN, WEB,UK
61671,3973,2025-02-24 00:00:00,logout,Mobile ,US
61672,3973,,job_view,mobile,India
61673,3973,2025-02-25 05:00:00,job_view,Mobile ,
61674,3973,2025-02-26 00:00:00,login,,UK
61675,3973,2025-02-27 08:00:00,logout, WEB,India 
61676,3974,2025-01-14 00:00:00,signup,web,
61677,3974,2025-01-14 06:00:00,LOGOUT,mobile,
61678,3974,2025-01-15 05:00:00,apply,mobile,
61679,3974,2025-01-16 06:00:00,apply,,US
61680,3974,2025-01-16 20:00:00,job_view,,
61681,3974,2025-01-17 12:00:00,apply,Mobile ,India
61682,3974,2025-01-17 21:00:00,job_view,mobile,
61683,3974,2025-01-18 11:00:00,LOGOUT, WEB,India
61684,3974,2025-01-19 16:00:00,login, WEB, US
61685,3974,2025-01-20 02:00:00,logout,web,UK
61686,3974,2025-01-21 04:00:00,login,mobile, US
61687,3974,2025-01-21 05:00:00,job_view,Mobile ,India
61688,3974,2025-01-22 20:00:00,LOGIN,mobile,
61689,3974,2025-01-23 22:00:00,LOGIN, WEB,
61690,3974,2025-01-24 07:00:00,job_view,Mobile ,UK
61691,3974,2025-01-25 05:00:00,login,mobile,
61692,3974,2025-01-26 00:00:00,APPLY,web,
61693,3974,2025-01-27 17:00:00,login,,India 
61694,3975,2025-03-01 00:00:00,signup, WEB, US
61695,3975,2025-03-01 14:00:00,job_view,Mobile ,US
61696,3975,2025-03-02 01:00:00,job_view,,US
61697,3975,,apply,web,UK
61698,3975,2025-03-04 10:00:00,job_view,Mobile ,India
61699,3975,2025-03-04 22:00:00,login, WEB,UK
61700,3975,2025-03-06 06:00:00,login,web,
61701,3975,2025-03-08 02:00:00,APPLY,mobile,US
61702,3975,2025-03-08 22:00:00,logout,,UK
61703,3975,2025-03-10 12:00:00,apply,Mobile , US
61704,3975,2025-03-12 11:00:00,apply,Mobile ,US
61705,3975,2025-03-13 09:00:00,JOB_VIEW,mobile,
61706,3975,2025-03-13 21:00:00,job_view,mobile,US
61707,3975,2025-03-14 20:00:00,LOGIN, WEB,India
61708,3975,2025-03-14 21:00:00,job_view, WEB, US
61709,3975,2025-03-14 22:00:00,JOB_VIEW,,US
61710,3975,2025-03-15 20:00:00,login,Mobile ,India 
61711,3975,2025-03-16 16:00:00,LOGIN,web,India
61712,3975,2025-03-18 01:00:00,job_view,web,US
61713,3975,2025-03-18 02:00:00,LOGIN,,India
61714,3975,2025-03-18 10:00:00,job_view,mobile,India 
61715,3975,2025-03-18 23:00:00,job_view,mobile, US
61716,3975,2025-03-20 00:00:00,job_view,web,India 
61717,3975,2025-03-21 18:00:00,LOGOUT, WEB,UK
61718,3975,2025-03-23 07:00:00,apply,Mobile ,UK
61719,3976,2025-01-06 00:00:00,SIGNUP,,
61720,3976,2025-01-07 14:00:00,job_view,mobile, US
61721,3976,2025-01-09 12:00:00,login,,
61722,3976,2025-01-11 05:00:00,apply,mobile,India
61723,3976,2025-01-11 15:00:00,LOGIN,mobile,
61724,3976,2025-01-11 22:00:00,job_view,Mobile ,UK
61725,3976,2025-01-12 14:00:00,job_view, WEB,
61726,3976,2025-01-14 04:00:00,apply,, US
61727,3976,,login,,India
61728,3976,2025-01-16 01:00:00,job_view,mobile,US
61729,3976,2025-01-17 18:00:00,job_view,,UK
61730,3976,2025-01-18 15:00:00,login,Mobile ,India 
61731,3976,2025-01-19 16:00:00,job_view,,India 
61732,3976,2025-01-20 06:00:00,logout,web, US
61733,3977,2025-01-24 00:00:00,SIGNUP,mobile,
61734,3977,,logout,Mobile ,India
61735,3977,2025-01-26 06:00:00,apply, WEB,
61736,3977,2025-01-26 23:00:00,APPLY,Mobile ,US
61737,3977,2025-01-28 02:00:00,job_view,mobile,India 
61738,3977,2025-01-30 01:00:00,LOGIN,Mobile ,
61739,3977,2025-01-30 18:00:00,login,web,UK
61740,3977,2025-02-01 17:00:00,login,,India 
61741,3977,2025-02-02 14:00:00,LOGIN,web,India
61742,3977,2025-02-03 22:00:00,login,web, US
61743,3977,2025-02-04 07:00:00,login,web,India
61744,3977,2025-02-05 04:00:00,login, WEB,UK
61745,3977,2025-02-06 14:00:00,login,,
61746,3977,2025-02-07 07:00:00,LOGIN, WEB, US
61747,3977,2025-02-07 11:00:00,LOGIN,,UK
61748,3977,2025-02-08 02:00:00,login,,UK
61749,3977,2025-02-09 07:00:00,job_view,Mobile ,UK
61750,3977,2025-02-10 12:00:00,logout, WEB,UK
61751,3977,2025-02-11 10:00:00,job_view,Mobile ,US
61752,3978,2025-01-10 00:00:00,signup,mobile, US
61753,3978,2025-01-10 22:00:00,APPLY,,India
61754,3978,2025-01-11 06:00:00,LOGOUT,,India 
61755,3978,2025-01-11 17:00:00,login, WEB,
61756,3978,2025-01-12 05:00:00,JOB_VIEW, WEB,
61757,3978,2025-01-14 04:00:00,login,,India 
61758,3978,2025-01-15 17:00:00,LOGIN,Mobile ,India
61759,3978,2025-01-16 00:00:00,login,web,India 
61760,3979,2025-02-01 00:00:00,signup,,US
61761,3979,2025-02-01 22:00:00,apply, WEB,India
61762,3979,2025-02-02 02:00:00,job_view, WEB,UK
61763,3979,2025-02-02 05:00:00,apply,,UK
61764,3979,2025-02-03 18:00:00,job_view,mobile, US
61765,3979,,login,, US
61766,3979,2025-02-05 23:00:00,job_view,Mobile ,UK
61767,3979,2025-02-07 04:00:00,LOGIN, WEB,India
61768,3979,2025-02-07 18:00:00,job_view,,India
61769,3979,2025-02-09 00:00:00,job_view,web, US
61770,3979,2025-02-10 23:00:00,apply,mobile,India
61771,3979,2025-02-12 19:00:00,logout,,US
61772,3979,2025-02-12 20:00:00,JOB_VIEW,web,India 
61773,3979,2025-02-14 05:00:00,job_view,mobile, US
61774,3979,2025-02-14 13:00:00,logout,mobile,UK
61775,3979,2025-02-15 03:00:00,login,mobile,US
61776,3979,,job_view, WEB,India 
61777,3979,2025-02-18 01:00:00,JOB_VIEW,mobile, US
61778,3979,2025-02-18 09:00:00,login, WEB, US
61779,3979,2025-02-19 13:00:00,login,mobile, US
61780,3979,2025-02-19 18:00:00,job_view,web,UK
61781,3979,2025-02-20 20:00:00,apply, WEB,
61782,3979,2025-02-22 19:00:00,JOB_VIEW,, US
61783,3979,2025-02-23 16:00:00,login,,US
61784,3979,2025-02-25 11:00:00,APPLY,web,US
61785,3980,2025-01-20 00:00:00,signup,mobile,
61786,3980,2025-01-21 17:00:00,job_view,web,India 
61787,3980,2025-01-22 07:00:00,job_view,mobile,India 
61788,3980,2025-01-23 15:00:00,login, WEB,UK
61789,3980,,JOB_VIEW, WEB,UK
61790,3980,2025-01-25 08:00:00,LOGIN,web,US
61791,3980,2025-01-26 12:00:00,APPLY,Mobile ,UK
61792,3980,2025-01-28 01:00:00,job_view,web, US
61793,3980,2025-01-29 09:00:00,APPLY, WEB, US
61794,3981,2025-01-22 00:00:00,signup,Mobile ,US
61795,3981,2025-01-23 17:00:00,login,,US
61796,3981,2025-01-24 04:00:00,LOGOUT,mobile, US
61797,3981,2025-01-25 10:00:00,LOGIN,Mobile ,India
61798,3981,2025-01-25 12:00:00,apply,web, US
61799,3981,2025-01-25 14:00:00,job_view,web, US
61800,3982,2025-02-01 00:00:00,signup,Mobile , US
61801,3982,2025-02-02 18:00:00,job_view, WEB,US
61802,3982,2025-02-04 07:00:00,job_view, WEB, US
61803,3982,,job_view, WEB,US
61804,3982,2025-02-06 01:00:00,login,mobile,UK
61805,3982,,JOB_VIEW, WEB, US
61806,3982,2025-02-08 04:00:00,JOB_VIEW,mobile,US
61807,3982,2025-02-08 14:00:00,LOGOUT,mobile,
61808,3982,2025-02-09 06:00:00,job_view, WEB,US
61809,3982,2025-02-10 13:00:00,job_view,web,US
61810,3982,2025-02-11 14:00:00,login,Mobile ,UK
61811,3982,2025-02-12 21:00:00,LOGIN, WEB,
61812,3982,,apply,web,US
61813,3982,2025-02-14 08:00:00,apply,Mobile ,
61814,3982,2025-02-14 15:00:00,job_view,mobile, US
61815,3982,2025-02-16 12:00:00,apply, WEB,US
61816,3982,2025-02-18 03:00:00,job_view,,US
61817,3982,2025-02-19 15:00:00,job_view,Mobile ,India
61818,3982,2025-02-21 09:00:00,job_view,,India
61819,3982,2025-02-21 15:00:00,job_view, WEB,India
61820,3983,2025-02-15 00:00:00,SIGNUP,mobile, US
61821,3983,2025-02-16 07:00:00,job_view,, US
61822,3983,2025-02-18 03:00:00,login,,UK
61823,3983,2025-02-19 08:00:00,job_view,mobile,India
61824,3983,2025-02-20 12:00:00,apply,Mobile ,India
61825,3983,2025-02-21 00:00:00,APPLY,mobile,US
61826,3983,2025-02-21 08:00:00,job_view,Mobile ,
61827,3983,2025-02-23 02:00:00,apply,,UK
61828,3983,2025-02-23 05:00:00,login,,UK
61829,3983,2025-02-23 21:00:00,JOB_VIEW,web,India 
61830,3983,2025-02-24 18:00:00,job_view,mobile,UK
61831,3983,2025-02-25 06:00:00,login,mobile,
61832,3983,2025-02-25 11:00:00,job_view,Mobile ,
61833,3983,2025-02-26 01:00:00,JOB_VIEW, WEB,UK
61834,3983,2025-02-26 02:00:00,logout,,
61835,3983,2025-02-26 20:00:00,JOB_VIEW,web,India 
61836,3983,2025-02-27 01:00:00,apply,Mobile ,
61837,3983,2025-02-27 17:00:00,logout,mobile,India 
61838,3983,2025-03-01 06:00:00,job_view,Mobile ,US
61839,3983,2025-03-01 18:00:00,job_view, WEB,UK
61840,3983,2025-03-01 22:00:00,apply,mobile,US
61841,3983,2025-03-03 21:00:00,logout,,India
61842,3983,2025-03-04 15:00:00,LOGOUT,mobile,US
61843,3984,2025-02-09 00:00:00,SIGNUP,mobile,India
61844,3984,2025-02-09 16:00:00,apply,,UK
61845,3984,2025-02-11 04:00:00,job_view,web,
61846,3984,2025-02-12 21:00:00,job_view,,US
61847,3984,2025-02-13 18:00:00,login,web, US
61848,3984,2025-02-15 10:00:00,apply,mobile,
61849,3984,2025-02-17 00:00:00,JOB_VIEW,mobile, US
61850,3984,2025-02-17 07:00:00,login,Mobile ,US
61851,3984,2025-02-17 16:00:00,APPLY,Mobile , US
61852,3984,2025-02-18 12:00:00,job_view, WEB,India 
61853,3984,2025-02-19 16:00:00,job_view,Mobile ,India 
61854,3984,2025-02-19 19:00:00,login,web,
61855,3984,2025-02-20 01:00:00,job_view,Mobile ,India 
61856,3984,2025-02-20 18:00:00,APPLY,web,India
61857,3984,2025-02-21 08:00:00,JOB_VIEW,mobile,UK
61858,3984,2025-02-23 05:00:00,LOGIN,web,US
61859,3984,2025-02-24 10:00:00,login,web,India 
61860,3984,2025-02-25 04:00:00,job_view,,US
61861,3984,2025-02-26 20:00:00,logout,mobile,India 
61862,3985,2025-02-02 00:00:00,SIGNUP, WEB,UK
61863,3985,2025-02-02 15:00:00,job_view,mobile,India
61864,3985,2025-02-02 20:00:00,LOGOUT,Mobile ,UK
61865,3985,2025-02-04 05:00:00,login, WEB,UK
61866,3985,2025-02-04 20:00:00,job_view,Mobile ,
61867,3985,2025-02-05 01:00:00,LOGIN,web,UK
61868,3985,2025-02-05 14:00:00,APPLY,mobile,US
61869,3985,2025-02-05 15:00:00,logout,Mobile ,India
61870,3985,,logout,web,India 
61871,3985,2025-02-08 17:00:00,job_view, WEB, US
61872,3985,2025-02-09 05:00:00,APPLY,, US
61873,3985,2025-02-10 11:00:00,JOB_VIEW,, US
61874,3985,2025-02-11 07:00:00,LOGOUT,,US
61875,3985,2025-02-13 04:00:00,logout,mobile,India 
61876,3985,2025-02-14 17:00:00,LOGIN, WEB,US
61877,3985,2025-02-15 22:00:00,job_view,,India 
61878,3985,2025-02-17 20:00:00,job_view,Mobile ,India
61879,3985,2025-02-18 05:00:00,JOB_VIEW,web,UK
61880,3986,2025-01-03 00:00:00,SIGNUP,Mobile ,India
61881,3986,2025-01-03 08:00:00,job_view,,
61882,3986,2025-01-04 13:00:00,LOGIN,,US
61883,3986,2025-01-04 19:00:00,job_view,,India
61884,3986,2025-01-05 02:00:00,logout,,India 
61885,3986,2025-01-06 04:00:00,LOGIN,web,US
61886,3986,2025-01-06 16:00:00,login,web, US
61887,3986,2025-01-06 17:00:00,apply,Mobile , US
61888,3986,2025-01-07 04:00:00,LOGIN,web,India 
61889,3986,,job_view,Mobile ,US
61890,3986,2025-01-09 22:00:00,apply,mobile, US
61891,3987,2025-02-05 00:00:00,signup,mobile,India
61892,3987,,LOGIN,mobile,UK
61893,3987,2025-02-07 16:00:00,job_view,mobile,
61894,3987,2025-02-08 11:00:00,JOB_VIEW,Mobile ,
61895,3987,2025-02-09 06:00:00,job_view,,India
61896,3987,2025-02-10 22:00:00,JOB_VIEW,,India 
61897,3987,2025-02-12 00:00:00,job_view,,UK
61898,3987,2025-02-12 12:00:00,logout,Mobile ,UK
61899,3987,2025-02-13 09:00:00,job_view,, US
61900,3987,2025-02-15 01:00:00,login, WEB,US
61901,3987,2025-02-15 12:00:00,JOB_VIEW,Mobile , US
61902,3987,2025-02-15 22:00:00,JOB_VIEW,Mobile ,US
61903,3987,2025-02-17 05:00:00,job_view,Mobile ,US
61904,3987,2025-02-18 19:00:00,job_view,mobile,UK
61905,3987,2025-02-20 17:00:00,login,, US
61906,3987,2025-02-21 15:00:00,job_view,,India 
61907,3987,2025-02-21 23:00:00,logout,mobile,India
61908,3987,2025-02-23 20:00:00,job_view,web, US
61909,3988,2025-02-17 00:00:00,signup, WEB,India 
61910,3988,,apply, WEB,US
61911,3988,2025-02-20 06:00:00,login,web, US
61912,3988,2025-02-21 05:00:00,job_view,mobile,UK
61913,3988,2025-02-23 03:00:00,apply,Mobile ,US
61914,3988,2025-02-24 14:00:00,apply,web,India
61915,3988,,APPLY, WEB, US
61916,3988,2025-02-26 05:00:00,login,mobile, US
61917,3988,2025-02-26 22:00:00,APPLY,web,
61918,3988,2025-02-28 03:00:00,job_view,Mobile ,UK
61919,3988,2025-02-28 06:00:00,job_view, WEB,UK
61920,3988,2025-03-01 18:00:00,JOB_VIEW,web, US
61921,3988,2025-03-02 11:00:00,LOGOUT,mobile,
61922,3988,2025-03-04 01:00:00,LOGIN,mobile,UK
61923,3988,2025-03-05 13:00:00,login, WEB,
61924,3988,2025-03-07 12:00:00,job_view,,UK
61925,3988,2025-03-07 20:00:00,LOGOUT,,India 
61926,3988,2025-03-09 12:00:00,LOGIN,web,US
61927,3988,2025-03-10 19:00:00,apply,mobile,India 
61928,3988,2025-03-11 06:00:00,apply,Mobile ,US
61929,3989,2025-01-29 00:00:00,signup, WEB,India
61930,3989,2025-01-30 19:00:00,LOGIN,,India
61931,3989,2025-01-31 05:00:00,job_view,,India
61932,3989,2025-02-01 21:00:00,login,Mobile ,India 
61933,3989,2025-02-03 19:00:00,job_view,mobile,
61934,3989,2025-02-04 23:00:00,login,mobile,India
61935,3989,2025-02-06 09:00:00,apply,web, US
61936,3989,2025-02-07 07:00:00,JOB_VIEW,,
61937,3989,2025-02-09 05:00:00,apply, WEB,UK
61938,3989,2025-02-09 08:00:00,LOGIN,mobile,India 
61939,3989,2025-02-09 16:00:00,job_view,Mobile ,
61940,3989,2025-02-11 13:00:00,job_view,Mobile ,US
61941,3989,2025-02-12 04:00:00,apply,web,
61942,3990,2025-01-25 00:00:00,SIGNUP,,UK
61943,3990,2025-01-25 13:00:00,apply,web,India
61944,3990,2025-01-26 13:00:00,job_view,mobile,India 
61945,3990,2025-01-27 04:00:00,job_view,mobile,
61946,3990,2025-01-27 12:00:00,login,web,US
61947,3990,2025-01-28 12:00:00,job_view,Mobile ,
61948,3990,,apply, WEB,India 
61949,3990,,login,, US
61950,3990,2025-02-01 01:00:00,login, WEB,US
61951,3990,2025-02-02 23:00:00,job_view,mobile, US
61952,3990,2025-02-03 21:00:00,job_view, WEB,India 
61953,3990,2025-02-04 13:00:00,logout,Mobile ,India 
61954,3990,2025-02-05 10:00:00,job_view, WEB,UK
61955,3990,2025-02-06 10:00:00,apply, WEB, US
61956,3990,2025-02-06 20:00:00,job_view,mobile,UK
61957,3990,2025-02-08 17:00:00,logout, WEB,US
61958,3991,2025-01-24 00:00:00,SIGNUP,,UK
61959,3991,2025-01-24 21:00:00,JOB_VIEW,web,
61960,3991,,job_view,web, US
61961,3991,2025-01-25 01:00:00,JOB_VIEW,web, US
61962,3991,2025-01-26 08:00:00,APPLY, WEB, US
61963,3991,2025-01-27 18:00:00,login,,
61964,3991,2025-01-27 20:00:00,JOB_VIEW,web,India 
61965,3991,2025-01-28 12:00:00,apply,,
61966,3991,2025-01-29 23:00:00,job_view,web,India 
61967,3991,2025-01-31 21:00:00,login, WEB,India
61968,3991,2025-01-31 23:00:00,logout,Mobile ,
61969,3991,2025-02-01 04:00:00,apply, WEB, US
61970,3991,2025-02-01 13:00:00,JOB_VIEW,Mobile ,
61971,3991,2025-02-02 14:00:00,APPLY, WEB,India 
61972,3991,2025-02-03 06:00:00,LOGOUT,mobile,UK
61973,3991,2025-02-03 22:00:00,job_view,mobile, US
61974,3991,2025-02-05 15:00:00,job_view,Mobile ,India
61975,3991,2025-02-07 07:00:00,logout,web,US
61976,3992,2025-02-27 00:00:00,SIGNUP,web,US
61977,3992,2025-02-28 14:00:00,apply, WEB,India 
61978,3992,2025-03-02 06:00:00,login, WEB,India
61979,3992,2025-03-03 12:00:00,job_view,,UK
61980,3992,2025-03-04 08:00:00,job_view,Mobile ,India 
61981,3992,2025-03-05 05:00:00,APPLY, WEB,India
61982,3992,2025-03-06 10:00:00,JOB_VIEW,Mobile ,India 
61983,3992,2025-03-06 21:00:00,APPLY,Mobile ,India 
61984,3992,2025-03-08 16:00:00,APPLY, WEB, US
61985,3992,2025-03-09 16:00:00,login, WEB,US
61986,3992,2025-03-10 00:00:00,job_view,mobile, US
61987,3992,2025-03-10 11:00:00,apply,mobile,India
61988,3992,2025-03-11 21:00:00,APPLY, WEB,UK
61989,3992,2025-03-12 18:00:00,JOB_VIEW, WEB,US
61990,3992,2025-03-13 20:00:00,logout, WEB,India
61991,3992,2025-03-14 18:00:00,LOGIN,web,UK
61992,3992,2025-03-15 06:00:00,job_view,Mobile ,India 
61993,3992,2025-03-16 01:00:00,job_view, WEB,UK
61994,3992,2025-03-17 08:00:00,apply,,India 
61995,3992,2025-03-18 18:00:00,login,,US
61996,3992,2025-03-19 12:00:00,apply,web, US
61997,3993,2025-02-06 00:00:00,signup,web,
61998,3993,2025-02-06 06:00:00,JOB_VIEW,,India 
61999,3993,2025-02-06 10:00:00,JOB_VIEW,Mobile ,US
62000,3993,2025-02-07 11:00:00,login,mobile,
62001,3993,,APPLY,mobile,India
62002,3993,2025-02-10 07:00:00,JOB_VIEW,Mobile ,
62003,3993,2025-02-10 14:00:00,login,web, US
62004,3993,2025-02-12 12:00:00,LOGIN,,US
62005,3993,2025-02-13 22:00:00,job_view,web,India 
62006,3993,2025-02-15 13:00:00,job_view,Mobile ,India
62007,3993,2025-02-16 04:00:00,job_view,,India 
62008,3993,,login,Mobile ,US
62009,3993,2025-02-19 10:00:00,APPLY, WEB,India
62010,3993,2025-02-20 17:00:00,APPLY,,India 
62011,3993,2025-02-21 23:00:00,job_view,web,India
62012,3993,2025-02-22 23:00:00,logout,Mobile ,UK
62013,3993,2025-02-23 13:00:00,job_view,,US
62014,3993,2025-02-24 15:00:00,JOB_VIEW,Mobile ,India
62015,3993,2025-02-26 01:00:00,LOGIN,Mobile ,UK
62016,3994,2025-02-21 00:00:00,signup, WEB, US
62017,3994,2025-02-21 19:00:00,JOB_VIEW, WEB,US
